,period,홍대,연남,이태원,종로,을지로,성수,한남,청담,신사,삼청,서촌,장충,반포,혜화,신촌,강남
13,2016-01-14,1152600.380709694,597368.2529734238,743010.1010253887,594211.1011450127,115749.52420514032,79392.4177811896,95329.46428168735,188425.2656063194,941262.746249528,255502.0553411923,122419.10025090112,46326.3776496718,270269.9702956817,847933.0012792922,751052.9899054236,1221479.7743304179
14,2016-01-15,1237050.571413843,601590.8456725643,710303.3320186157,721817.45475045,107075.86315304541,91153.11367328497,109514.66351893733,198900.05936755825,788996.9331076194,281378.72356339823,121091.71539423635,47351.83467424805,283993.10924666276,701456.0014683903,663586.0800740247,1322378.710279497
15,2016-01-16,1400148.6849382117,586047.9807710677,765462.0612832904,839726.072194743,103116.8023506164,92888.80075517112,133316.99384118288,190387.41584015582,884389.1010853081,356043.6512520295,127969.88372714489,56399.95645089799,299133.79001774057,899551.2506701828,848512.5553737744,1245470.1623069558
16,2016-01-17,1221597.5859512365,573949.0601843926,1871043.387405602,634206.6798857498,95259.13526783994,88938.63846356685,124361.07202573182,170977.35747249748,958683.4224197186,303661.3609976293,110110.82659591516,45361.24361074116,253500.66665581166,814151.4210358012,763754.6254514233,1075296.0607878487
17,2016-01-18,1059130.797052117,447210.0676347464,586452.6046318628,696368.4802514293,93022.70866747445,76369.94026300783,96651.81777313547,150782.50127919667,947079.740681117,207971.64037845563,80003.77875740865,42767.45642217734,216855.39940146598,721664.9062346738,685979.5631061422,1087321.5182910648
18,2016-01-19,1008262.2537925527,382792.4295350964,514484.7408038711,560600.4011991229,109946.92015648463,83043.31564240016,90009.99830580839,162344.00318857512,749152.2269080121,204707.13973016464,73940.15990043613,48588.40528288435,215196.55498786794,719532.9746641209,813959.3237935486,1147206.509129843
19,2016-01-20,1068390.4440990426,477068.0062167492,549952.8189972816,630682.9774720678,112606.45737202973,82175.4721014571,90581.01902127286,176833.60824634388,857293.5449699401,220670.38506028455,71194.94705575152,46507.346606608655,215558.4827800673,745867.6094619997,863802.6882903447,1235504.5093973975
20,2016-01-21,1270421.777316678,450444.4532311485,538969.8479135688,634447.6294253534,98190.6467933607,86873.79546904558,102963.03260569028,182538.85938187593,892376.0856366056,235645.29243650494,74151.31860554028,47955.04204310474,264328.3310730926,671427.915637611,982843.0769491295,1219844.0360614702
21,2016-01-22,1291376.4938364034,495725.46465552185,628322.8036861179,604812.4264801343,109070.50718478032,87113.16039896329,103113.29265612293,196485.13260410776,819920.349538739,249871.45128809998,78254.0764905356,53263.27363532336,268219.0809372885,615815.8677856779,1109498.4398741059,1449479.2506523707
22,2016-01-23,1444914.2042770956,526781.3238287846,685211.1346962592,616648.3768017765,97676.88991475444,88429.9005854969,120904.92824667892,213570.77503717263,838546.685413611,306925.9247622083,101482.95599613358,52931.51407997209,272079.6614527837,731934.5431768394,1137701.0243364854,1419703.345983485
23,2016-01-24,1345341.8159087778,440681.4777974304,559480.3302121842,509160.34413743817,59778.724351182704,82564.52751456821,101159.8144290373,146646.89027201536,786073.3528112214,194134.84590757496,80727.81026282423,47985.197914027674,206299.15473028208,575157.8847338666,802521.7878556891,1074478.097374512
24,2016-01-25,1236058.427228469,359642.7688790986,506596.027242798,530332.6631117483,82958.84224537328,97676.91510547705,76516.02782436898,142873.58944265684,819106.5680030058,181256.4091537905,73698.80359210339,45029.48405538989,191098.13526180273,713016.8321346671,874547.9331548954,1236837.2354014232
25,2016-01-26,1166399.8655999904,438974.44095488486,555717.5816149217,525122.4275226997,96649.34063784621,117846.67345885091,92835.01734922378,194794.69276510557,873237.3479113283,222916.63063416077,82990.34791042603,49161.456780818095,205816.60173938458,521737.9423613839,692209.9552257161,1386413.6680994015
26,2016-01-27,1454955.7731775846,533759.1338878232,521615.02399955713,511178.14032906306,96135.58375923993,105876.50411907927,96651.81777313547,235818.38124729844,785621.2832832297,255292.38303243348,89355.68086260585,55947.55092425548,228195.83835445018,458498.81892440526,831055.3295460481,1439392.3551252987
27,2016-01-28,1285093.0601356605,583502.3995146401,441212.7572597976,538343.866097526,106138.99565925954,123951.52799569043,105908.25968945179,196636.04328829053,701079.488794193,269937.8865015461,86338.95152594254,50398.03863325414,276362.4562617748,488797.0999643345,833583.6425324312,1539776.3399259637
28,2016-01-29,1348829.2268334609,538610.7122824262,540669.1816284898,554848.057546431,106108.76839821876,134814.48886460133,121085.24030719807,193919.25067940872,796622.3466145457,291112.39126724063,109537.63342831189,58209.578557468034,290809.45079715457,636205.0332204811,856127.5296399659,1525812.3204466035
29,2016-01-30,1616670.8911947669,570744.622602772,724077.8803195114,631526.2440597512,131071.97501655442,172281.2185363607,145638.90340542726,238233.30801074897,997171.9200353507,355953.7736579078,137623.42508838398,63879.73681976061,279649.9757402701,765746.1451102359,915783.2241613568,1623621.5495051958
30,2016-01-31,1327393.3444969226,504889.4797936099,595616.0346793447,523496.1033317696,106743.43432098816,128230.84619992982,124992.19676136936,198628.39344978982,828992.3291498907,283385.31659171236,108572.28303414625,57244.4445185374,243215.84173072485,614044.327023078,772453.1461731929,1401528.8324931045
31,2016-02-01,1220755.8197842378,396777.99766795494,570948.4545855004,455401.2187582312,91300.07446541093,125896.68852525287,95690.08840272568,166328.6145574421,721544.2689422386,222826.75304003904,86067.43503396386,47050.23098981971,225662.34380905444,471771.1469734708,675505.2048554859,1476831.9999905082
32,2016-02-02,1310377.1729570066,386805.4635158175,516365.682702066,477627.6493676098,107196.73667751286,129996.48303205396,102211.69982970665,181421.9513060735,826189.4134983199,212314.35657476785,77228.40572907812,51725.08809845898,252414.8832792135,524380.3731894174,813507.7702569895,1383657.1427099206
33,2016-02-03,1190391.0781992117,393603.585486167,555687.313584376,500335.9790561954,117834.81450030189,123173.4171694682,105878.20767936525,174328.08169990478,891652.8025844928,216956.6226739607,84830.56814781955,54409.3653873911,238510.78043213277,513149.9116411882,759661.1771658608,1484798.563894028
34,2016-02-04,1356375.3097847016,403666.0410677001,557720.460436172,502293.6798652411,109161.15344820698,112071.09137063965,96050.74504758447,156699.06295423725,771003.5227646099,232350.81155141073,93518.75911489301,48316.96871317869,200116.2129141917,558852.5828298223,848091.2646844627,1364270.9572753033
35,2016-02-05,1155967.445377689,414207.6648857372,532386.1188694503,494523.4264190669,133278.1743558791,115183.30160354226,100648.93025756632,160744.07417842996,756235.0724033262,236364.0607243271,95328.81916864059,50337.715647608515,210793.0827840737,603564.4077224871,813598.1037183217,1290331.0621334605
36,2016-02-06,613910.3684593327,408248.00994421856,628929.8938987766,563220.6280406851,104899.89107476149,115153.41012130084,108372.65461182884,159627.16610262753,831915.9094462887,257568.54572682502,106249.38759966992,42888.091149668835,206691.25187118226,690946.1910069805,802311.085625982,894156.5732984386
37,2016-02-07,380702.5592513596,424240.1724524888,540638.9135979441,388601.3953593648,64402.67833742192,99592.12588480145,78138.90141668238,105804.31240166811,654242.435582892,232201.03659997042,88239.4921306279,36132.16412095413,141152.04774218195,591222.8825895799,611274.5869750332,745731.0969570777
38,2016-02-08,363054.8438762552,396837.8936975179,522312.9183038529,333517.2179151251,60080.96144189486,95073.3844826478,65366.17917731964,92069.39419601054,437417.3724107939,236843.30269916324,75116.66899970591,27415.801899655467,142509.25086487716,616116.2152138198,571754.9491132713,595155.1197560804
39,2016-02-09,845194.1720298714,424030.5363490183,758544.5191022967,516689.64804400905,124030.30190309639,108928.87311950246,117839.4931225713,126089.7683779575,620606.461020452,372216.56889090827,136084.91894619775,41199.11501439003,211004.21602887416,703047.5426206435,711172.2457385373,780535.4590503204
40,2016-02-10,1232029.7869635986,483327.14130608283,770559.1976271804,588398.5485078841,114570.87414272384,130235.84796197167,125232.61284206159,185134.9412342378,685256.0685708917,396026.68361119344,163808.71356335343,40475.261674242116,232116.7053712419,733676.1927786202,768118.9603508805,938169.1519177969
41,2016-02-11,861398.6091644759,351946.2064653041,638243.7992981141,530392.8720961849,115356.64085100149,126076.21222269113,100648.93025756632,204967.57620384736,659396.1973580418,276706.54034369014,118437.02052007218,42435.68562302632,229553.0414771454,662029.1687608792,762400.1923819507,988482.3869356434
42,2016-02-12,967675.5335269752,424539.6526003038,635392.5508207125,554968.475515304,136663.0237576203,137148.64653927827,110416.28886917405,205299.64197694155,614729.2752298192,273172.4069130338,120820.23632184036,49644.02942218329,266137.9700340895,605396.1223939847,657987.7946435722,1047761.5418023032
43,2016-02-13,1087631.5965230828,518845.17729673814,721832.8572538958,613034.3609114398,155914.30811042263,141009.07611616168,139838.5727443434,241312.36632038778,887734.5847484911,316479.9003940952,122449.26043454703,62733.64506769287,263694.98353479616,632751.755706825,651727.2534468534,1115401.157661109
44,2016-02-14,926186.9835710246,438165.84455578437,698227.252631768,549969.0849736405,104295.45241303286,117487.5677959778,121566.10499240298,222113.61849223796,690892.2069986103,267152.5015955152,121212.39354840272,58722.307069756156,238631.4056308309,590622.3182623826,563267.1306212089,958645.7666791376
45,2016-02-15,776347.125596765,295314.9748237931,477924.41910819855,439619.8759281367,99701.72568783443,111293.038812414,82857.29466701034,194432.42706434854,583444.1467909582,220281.0206795702,77831.7590803273,51664.77635661311,175866.9986407276,397962.1696952714,602275.0305622242,944984.5709069738
46,2016-02-16,942451.7034389428,329814.77831187734,520613.58458893193,461213.88499721716,120494.35171584699,122066.20869860746,92985.2773996564,212302.95627718745,694117.1669803361,228277.6019048878,81964.67714896855,65206.79752876521,224787.64148115178,495583.4377029383,584306.1805838539,1231778.7972987078
47,2016-02-17,869576.2359509051,344249.6440515095,552623.324092282,512834.68261406885,132703.9629551913,99651.96711728089,97853.96322423746,180757.8642369509,568464.8152279671,249841.5341675847,102659.46509540336,61617.70918654806,231181.71654204265,579241.7482646256,555441.4541253104,1075114.2911404404
48,2016-02-18,839932.9142761899,376802.9039638474,498404.6333762683,551264.1461483124,120554.80623792854,94953.64374969239,113932.53666840003,191594.87922188104,582600.3400573884,272303.8636737714,98436.06647582435,58209.578557468034,239445.76926133203,500898.45157799753,558391.1715711077,1144177.5178269758
49,2016-02-19,1042986.4234408869,420017.5023682972,648803.0179541877,549818.4489106918,125904.03689066815,94534.69685433985,128298.08048998963,233041.1887830909,583896.35728232,342955.5421894863,97229.35977332595,57847.65188739407,292468.2430146476,539454.5247491614,532415.9781741741,1387716.2248673425
50,2016-02-20,1246280.1866990814,514053.494931698,763611.3874156411,595084.5858267716,123456.09050240855,103243.02374601204,152190.5343186743,219940.20219595882,709910.4210424304,419058.06957004993,124772.15586902337,68645.08402876818,329746.91000339476,617016.9964400724,531663.5027166778,1367542.4338131985
51,2016-02-21,1109007.1961263071,485663.0090739887,705661.0809337833,586651.6927462235,96196.0027616258,85706.68749770882,123459.47919931555,198567.9935944641,541549.9741530997,291322.06357599946,105133.19886769199,58360.380399682195,242099.8890054259,675301.4968099447,439109.9316054707,1215270.1913133592
52,2016-02-22,1047826.5789011297,362877.1544755007,599741.9996431554,527652.2272857496,101515.04167302033,74334.98875072798,94187.42285075842,186010.3388428689,538325.155134744,211895.0750735383,91105.3831294789,50005.9448484575,238239.30848993076,483902.5202770393,478178.12970077584,1169349.2199539412
53,2016-02-23,1322462.874541679,355569.91625386564,650046.6016091781,502775.46534259064,117774.39549791602,85557.05528251198,108252.44657148272,202220.58366730268,709247.3293493612,214111.3404106113,85494.2418663606,52207.660739824176,256607.22223820727,599450.6530309091,343636.9058957137,1237140.2476663452
54,2016-02-24,1108736.691061183,399083.9948061305,554625.3381126595,501209.4637379544,115568.1961585913,131402.95593330846,113872.43264822697,190598.7263796643,671723.4440754963,220191.2062017364,81210.48545990705,56369.80057997506,240350.5887418305,644492.7165125349,361485.38710570935,1235868.048692214
55,2016-02-25,931929.1879315798,356408.46066774765,570342.2291737144,478501.1340493689,104355.90693511444,138615.01894100875,108703.22672278064,238082.39732656616,589803.7092341596,208420.90211648846,90351.1914404174,53685.52329104294,253922.8809493076,522218.41992895905,384691.5299795104,646377.0144532418
56,2016-02-26,1107564.1370957466,449216.58462510695,595251.9535119241,538042.707573486,114510.41962064228,140440.4970056123,109875.3201637961,215925.3464223632,543418.7255508503,241994.6647774194,94182.47025301673,56731.71600624927,276965.6866474754,569332.5021304131,453226.29837523296,728859.1402346386
57,2016-02-27,1094125.4717655752,571613.1150314355,728325.7822063774,593397.9390495475,120403.66993272462,152231.1426479457,133707.7024961282,200620.6991342233,465417.20854551543,320313.4574950561,126672.69647370873,52931.51407997209,340242.81597717706,604945.7970454015,522573.72661263903,653434.9186774467
58,2016-02-28,660690.2079306521,505398.5960448954,586180.1923569519,626797.9075499094,99067.09528476073,101148.23100125277,131483.72365444337,192470.27683051213,315863.95353492745,285092.48594972206,103232.65826300663,56641.23714968071,287220.2900277565,554348.4156403857,357482.27228147903,447911.1461228725
59,2016-02-29,880158.8149816424,450324.66117202246,591519.4729452071,570478.8779154343,108496.29578409248,138225.9635278976,118650.929918728,183716.16731300406,463849.83683309273,253165.93217319422,101543.27636342541,47955.04204310474,288909.3037900553,517443.927001286,488231.08349201793,875648.878307052
60,2016-03-01,739969.4553761205,458350.6517484135,620950.3762460665,634327.2114564803,98341.74757886895,169228.8495359375,143084.35245279063,196696.44314361626,410683.5283031673,297401.8662508366,140036.83849338075,57063.48680540029,292196.8232685506,534589.9667517719,449975.65900849877,420195.0460476445
61,2016-03-02,408632.09762045083,337241.8859776895,527743.8677846179,472658.36331816466,89275.20317263523,130654.85312532078,90671.17505153244,171852.79955819433,278340.06826106244,196321.1310078447,94303.11098760042,45240.608883249675,228557.76614664958,470600.0400089817,365789.5376209792,355281.5977845095
62,2016-03-03,461274.48770901345,338140.3264211345,493337.765062924,492083.9401326717,92116.06843472936,135263.38551019185,95569.88036237957,195428.57990656528,306008.35854924936,229325.90033239376,99310.89889946952,46054.94107996614,240169.6248457308,502790.20962930605,380748.5995394674,403444.1433849937
63,2016-03-04,626116.4163006932,395460.36240261997,501984.9089893842,538765.442590439,106773.66158202896,146814.60795461095,109935.42418396917,200801.80974606893,364358.73597890156,240497.16772816857,94484.10950905865,50880.60003081957,243336.46692942298,429491.6010795008,464543.3517746153,551051.656313018
64,2016-03-05,788282.6683730013,416124.2604467021,640974.8404542059,593428.0435417658,105715.88504407993,158605.25359694436,136713.0336000627,203126.18120359664,482114.60166359344,245378.96014034745,128211.24003547765,56852.3619775405,281127.8562577684,509246.1782498624,537954.0792204392,671760.8440214252
65,2016-03-06,912838.4135259149,437417.14418624685,675957.765358013,585868.7487448341,98885.7672382117,131522.69666626386,134819.65939315016,173633.79470311932,527776.1613314198,284643.2242116892,141696.0227897334,49251.93563738665,280343.66197596805,447568.57427523145,548157.550857201,777839.460690734
66,2016-03-07,837617.8381070041,288546.80086822505,500528.5843197013,507985.8145334967,97344.4255630015,94025.95897626989,94518.02748553066,160321.49757647872,637122.998134659,199945.0789163348,98858.38388603264,40445.10580331918,238571.11912953437,524860.8507569926,695731.5949764473,1037674.6462752311
67,2016-03-08,517464.57145557285,302622.2130454281,374281.4937146046,534428.5780812919,94171.13146885013,96689.33083157855,98935.8681111729,180244.6878520111,314085.7006207972,210876.75688283553,88329.97268156568,50277.3926619629,286375.80924465955,454024.5428957877,575276.4750939,582978.250399266
68,2016-03-09,512052.93568351615,226704.61465473298,600591.2341001794,585718.1126818855,98251.1013154423,177398.48879930176,96441.42117870934,219457.18126161612,254469.4721274202,231871.6326928626,96988.00346499319,51333.005557462086,258567.65574660315,504922.1411998589,519714.3426281742,495619.26760483644
69,2016-03-10,559704.5730835213,283425.69034058845,610634.1666352311,601891.0411145322,103630.55922922266,239493.9935301024,101580.57509406912,185678.2730697747,360229.63694119226,215189.55595863255,113278.39427039078,40445.10580331918,244271.4557586222,496664.4795977107,485672.73519859253,522699.36247186153
70,2016-03-11,706387.8079315358,399443.3709835085,625895.3076363555,696037.2172351711,114298.86431305246,250476.63686397212,119853.04284600956,197390.7301404017,330421.3817311336,235046.31886331984,153129.46402107415,50488.51748982269,267495.22535288974,677553.6456692064,589272.4730952875,582069.590719951
71,2016-03-12,957333.4277996748,499528.8625327724,735151.6554948612,788647.3826415346,102633.27273305091,252122.53296314084,146480.39221167046,220664.64464334134,378554.59313073644,329508.11209932,169359.4970395972,56942.840834109054,321784.4463789032,742053.9411403906,649078.5716920956,722286.0179227641
72,2016-03-13,709213.8624692826,394502.025929612,597708.8527913594,673780.6821335742,80934.00647229329,246436.68358965043,127877.3198249578,195519.1352124881,370326.4202531546,302044.06923374144,149328.38281170343,47140.70984638827,311077.4071603204,734997.408192637,591830.8213887129,488410.1400847589
73,2016-03-14,666221.9707494576,309540.20445995475,594584.327238174,572195.5155830191,109705.17310754974,231623.5604291353,99446.78480646432,167143.65678781323,452366.67877594836,286679.7974768067,107094.09725925188,42707.13343653173,315842.807156314,638907.5074283257,445611.3241090416,704141.8622261937
74,2016-03-15,616014.7838768297,333947.60435172444,601077.2521906556,608607.1829256379,114873.07571374033,228301.81848055983,103924.72945227963,165211.70648163967,433077.2512080071,269039.36302548036,109688.4717661242,43430.9755328799,333728.11571758805,644402.6514428182,472098.1416566193,682029.5091959054
75,2016-03-16,751363.7688121694,376982.5920525364,611119.3199248345,683930.0992798497,129168.01276794188,249758.42553822589,115765.80685513956,206084.4842796498,350705.4468386788,282846.2403758458,125978.82515193909,49312.25862303226,368835.1637570338,648786.7318726328,463188.91870514274,735220.3236630209
76,2016-03-17,883706.2894296999,396837.8936975179,671952.8725163852,879510.805888095,110430.4852937458,248770.89953232397,125172.50882188852,182267.1934641075,421865.3066749838,317558.1159421165,129870.42433183025,52267.983725469785,386237.86713130533,679205.2302012705,497922.8172080332,698507.7573874439
77,2016-03-18,1440524.9636620393,531273.5260460097,701171.034802552,900653.0203701869,159389.8037755905,255683.69810963058,129530.24542735772,168622.8305643727,577627.2933227392,348855.6527923679,151560.7602756593,44607.23439967031,461217.3632061905,711275.1825328863,507855.4022309004,913906.1094701467
78,2016-03-19,1473625.6644997506,605633.8276680668,763247.3062482204,1060364.2813013142,193842.7009350352,342856.75800906983,159373.3224913793,231260.1936381659,491789.3406454007,536491.4145238762,227914.33358109224,50910.75590174251,456753.6045010998,755356.4214084481,439019.7119142409,794196.654822484
79,2016-03-20,968216.7628671627,564066.2926915485,729812.3749066059,887672.5313349639,161082.2462363089,317060.93324668845,131994.64034973475,270261.3765082624,481119.9641239895,447869.8345334391,182874.47739708153,42224.56079516654,407772.62296327396,619299.1669892396,347519.6519515693,591702.0621285028
80,2016-03-21,740119.8333944959,635312.0781613807,598801.0962936215,721847.5592426682,195504.88061501714,250297.11316653385,104435.64614757104,234912.7837110045,739266.4657611272,300366.8801125351,135240.2092866158,52629.899151744,405450.26166267873,738270.4250377734,469359.1264405292,611996.9072424353
81,2016-03-22,590460.3852002986,538221.3880902667,597466.708546994,701127.0348553467,211945.56248646183,260681.2276396162,108432.75863200189,209767.27428015126,345792.73242644314,273951.1356744625,144079.23859150158,60230.32549189786,456270.9993140972,595336.7678102445,424512.0897622093,373395.58424499555
82,2016-03-23,624913.8305735694,523906.3144097605,635028.4696532919,702602.7229833282,207472.70928573085,248262.16165425399,114924.28552507589,220604.28926508137,452035.13292941375,275538.4472015471,142570.89263296127,55163.374598461945,408466.309198972,472341.68961076264,385082.78536177974,372274.7971244625
83,2016-03-24,593436.5985464815,542863.2529963482,670436.0117856109,692543.6193137073,184141.49060603205,278606.6193010305,120664.51216598669,186915.9363791628,775825.8796565952,237592.05122378867,118406.82291684358,58601.66109846492,382709.09725541377,505042.3584885677,379032.94639476796,522305.653940961
84,2016-03-25,719104.8341414571,505997.5563405254,612576.5093953902,954291.7277805208,241683.82387654492,229319.29423669976,149305.41125508587,210672.8718164452,639142.4393750736,283804.66120922996,151651.24082659706,51423.48441403064,427678.7037303454,483632.3250678895,404767.40225495206,534603.7659152893
85,2016-03-26,1201574.950093511,587904.7576875208,826173.6769517856,1001063.6573168004,238389.6207382304,246317.00112469157,183926.95306578805,231441.3042500115,600563.5842391911,414895.0454456933,218230.59461662453,57938.130743962625,418419.32348445524,687883.3259911829,520527.00246985775,581524.2817777266
86,2016-03-27,1018333.6352447899,549691.4003665304,640641.0273173308,910953.0735794111,193721.79189087203,220102.22946695762,180080.13315561027,216951.69919224278,505955.0316360288,359368.04925763904,175513.63386709016,46658.14844882282,375741.96115752304,538013.0920464359,479532.56277024845,463087.02610419533
87,2016-03-28,662524.1182830248,502553.612025704,561695.0852472542,748350.6453767574,215813.94150576848,128530.11063032353,116967.9197824211,180455.9983915196,481783.0558170587,248314.0568815306,133581.02499026322,41500.71869881837,374746.63363092224,460570.70711514715,394232.8596201083,595700.4286983048
88,2016-03-29,803014.014715358,374796.3869734868,575166.0884418207,678418.7051667612,217264.60139785634,144300.86831449915,126074.1016483048,155733.11003968332,469908.0195909662,259724.9768228675,128452.55892422772,56671.4042644034,409582.261924271,507774.85438631783,406603.42416802625,486410.86252099514
89,2016-03-30,636698.9953314305,233922.0088320235,602594.1129214297,717028.7956543142,209981.1457157677,144989.1298900074,134849.71140323667,169528.42810066667,315924.285857341,278892.8885602479,119523.0116488215,54047.43871731715,435158.5099717295,423245.7842882834,356037.5057506741,434643.84743933484
90,2016-03-31,782420.1177557579,209844.03710285033,552865.4683366473,654626.1593508889,210011.33745711282,174316.17004864058,129590.3819713512,153167.22811498432,602974.7626851838,326543.03512133355,105434.8755433166,53534.721448828765,404123.1756925793,518434.77329725533,413586.29174509627,489500.56941148214
91,2016-04-01,634384.1383721839,270009.1344885784,720376.532584213,807530.8513923982,251264.12516138493,202835.2078988101,157780.468385332,168954.85186040113,607917.6432586262,332712.7153902924,129930.7821187048,55826.90495296425,432353.5956802367,618428.4074528924,403924.59333612357,661613.421464459
92,2016-04-02,838399.5407506285,353443.6072043791,872655.8590603273,1010369.8078753925,241411.81404687357,236232.09281400638,174850.8232099909,191775.9898337267,434885.67028334417,631162.8800686351,192316.8600532165,62522.52023983309,448067.33748831437,679775.7728385624,447597.8638676355,698537.9266235284
93,2016-04-03,588716.5701329875,293248.56180386955,667128.1484474061,627641.1741375928,163923.07597870735,177637.91199721603,145097.9347000493,163249.60072486906,253957.0702770149,395817.01130243466,159886.9541998163,53323.59662096898,416187.4702299623,481380.176208628,367204.15507463913,567832.728211753
94,2016-04-04,595270.5088988543,279322.889700574,610482.8264825029,474555.7415409165,183144.1685901646,160191.30846363364,131273.35958383765,136685.31737278204,467677.69714884425,303960.84778422187,151259.0836000347,40987.99018653024,361807.6889617415,448739.68123972055,345894.3322682022,792772.855437029
95,2016-04-05,928892.6918520833,332090.8274352714,573922.5047868302,430434.1433384174,182690.8307139442,164710.10813378386,140619.990054234,143296.16604460805,436121.3551858622,301175.52599447896,140217.837014839,39841.887190662754,394471.7505018939,517924.4045688611,445460.8062635219,879798.6567304522
96,2016-04-06,599389.4636587257,285282.4672570415,588061.1342551467,458593.65815565496,151955.24730799362,173179.01182754178,147381.98503808674,151356.03304239642,429972.8149077384,204796.9542079984,128603.39726204,48497.9264263158,416187.4702299623,357934.772660563,395316.4060756864,798225.3791860961
97,2016-04-07,743126.2977123052,282078.02967542096,619766.4638512946,453413.5270588246,159843.14165181087,164321.05272067277,145278.24676056847,160170.54241523021,514424.2518765249,181975.17744161267,139312.80698796522,43943.70404516802,442879.67100271984,279771.6061133681,397694.20121654967,908999.0832210295
98,2016-04-08,991305.9265660718,314421.65348428825,722469.3506962275,483922.2146858027,200249.7081257238,184939.76598763373,182123.7674129555,169498.2281730038,558157.0097509272,240467.1874913653,153702.61976909472,48437.60344067017,427467.570485545,400664.6439031161,457229.41319946334,933443.7067583624
99,2016-04-09,1234194.4851144091,392615.30099837744,814613.8836859597,620232.4018017523,193721.79189087203,205648.21196931557,194836.35310832472,189210.15238609342,616447.1958215359,276616.66274956835,192015.18337759186,54198.24055953131,450389.6987889096,515371.90828145767,513815.0215066823,874194.9096855124
100,2016-04-10,891913.728767877,342422.815149838,708907.5434100241,573309.8362025241,121642.77451722266,182036.97093441084,162558.96565583305,170494.38101522054,359114.47572013125,230853.3145021599,171260.03764428257,52690.22213738961,370222.5362284299,467447.1099234675,472579.73050022096,625324.9215135926
101,2016-04-11,730679.5573575685,275759.0759415754,674804.9857946595,535181.5311923205,124453.412518276,130594.95362484478,128298.08048998963,166902.19079770765,431931.92382573936,147143.50716070493,138588.77548254965,56731.71600624927,337950.6240252826,295716.5172094593,454430.21359918587,697174.842825693
102,2016-04-12,967405.0284618511,331132.4909622634,643675.613579752,641464.929760499,143251.35899485793,136101.27930089695,149876.43197055033,183444.50139523562,663706.2933629919,212374.2539320864,164381.869311374,69308.61438327047,397819.6086777908,547111.6220241124,513604.3192769751,1069025.7621831705
103,2016-04-13,1086489.0743193335,449815.544920737,723501.0581373983,651584.2424145563,136239.9131424407,162106.57751095464,144046.08182320037,196002.15614683082,874352.6500957594,312496.5683416941,167700.27532366192,57485.72521732012,400443.55907318386,731454.0656092642,544395.2873398226,1034887.9516496662
104,2016-04-14,1464365.7982428856,352425.3747018081,584935.7439010886,591350.0383657045,135333.2729096956,131971.53504385782,113331.46394284903,196847.35382779903,737608.7365284541,245798.30475786503,142208.85817046213,47532.79238738516,321241.5546906041,614855.043179614,531633.353639533,1164260.424057416
105,2016-04-15,1403906.8201379583,338469.75458373106,689641.5095672718,609510.6584977577,123728.06481238423,143193.6015756418,134909.81542340975,182599.25923720162,768652.6766410308,249242.4974781116,173462.2549245925,57847.65188739407,375018.10557312425,703738.1720175574,525011.7061376898,1427033.7161210761
106,2016-04-16,2192099.393225898,489316.66687733185,842679.2664087731,702000.4059352482,110309.61176927837,148580.2447867351,177826.13482765935,191504.32391595826,1371747.9630076718,336666.0672058904,219708.81781110162,55193.54171318463,399056.18660178786,935795.2621313607,717553.1557036309,1831477.5925668147
107,2016-04-17,1844407.001107309,534597.6783017052,772986.6936769426,610444.2385620958,99822.63473199758,150136.34990318643,168058.7436922312,160502.60818832438,1375183.945154475,337923.97482586716,192588.3391256125,52509.26442425251,370252.7055771306,840786.403261822,669605.883733994,1870068.1937886416
108,2016-04-18,1855410.4632215456,404384.7934224561,577168.967263071,575387.954980443,120010.78657858579,134096.2775388551,105788.05164910568,158148.03680313381,1120563.783184391,304949.18573812133,160007.5949344,48407.44756974725,366030.1972694361,712176.0942882255,659703.4477882717,1840474.0587671634
109,2016-04-19,1775319.700580705,425288.35296984133,678657.6736826863,625773.9004070591,131404.40384861166,171712.63942581133,109755.11212345002,197813.3512194187,1129635.7627955426,315461.58220339246,163718.19559283296,53534.721448828765,353091.25260025536,757278.2011496623,629333.770414736,1637222.2182474653
110,2016-04-20,1832050.7944575127,426246.6120577982,798321.0352436645,697031.1198858031,132371.53412313404,191194.19447167355,130522.02680785402,216166.85688953454,1050006.6827187415,363920.4377627101,195695.58643279623,54107.76170296276,335236.1133876822,687883.3259911829,552100.4812972439,1466926.8741108442
111,2016-04-21,1817980.585292153,431936.73486628337,707208.2096951031,780877.1291953604,133761.7394931403,164500.576418111,134669.39934271752,242006.65331717324,933607.166581395,340739.2768524133,198772.67355633405,61285.938387397044,324619.58221520175,811689.1203472008,663405.5269214625,1614261.732567756
112,2016-04-22,2047039.6271885065,477547.1744532532,907820.3921474083,809398.1251229318,130618.63714033403,143822.0801866672,138786.71986749448,250307.9863050672,1318460.989832919,375481.06953919923,208245.21639611493,64875.02672961418,385574.35024430807,894746.866581691,817300.1828515127,1839837.8650012352
113,2016-04-23,2011353.3451164856,547415.3512431363,858851.0427288858,920530.3917716824,126236.50124242109,155074.03820069262,192492.1987501142,257613.1664507444,1409633.7012526484,422352.5504551442,210296.59533861256,69791.17578083593,404273.9702399782,1096595.610196195,862327.8864524972,1885577.2552709705
